807;847;826;826;823;798;781;781;781;780;780;780;780;778;778;764;749;749;725;725;725;702;700;680;677;638;638;638;638;638;638;638;638;636;636;636;636;636;616;616;616;616;616;616;616;616;616;616;595;595;595;595;595;595;593;593;593;593;593;593;593;593;593;593;593;593;579;579;579;579;579;579;579;579;579;579;579;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;574;558;558;558;558;558;558;558;558;558;558;558;558;558;558;558;558;558;558;558;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555;555
1004;990;990;971;971;971;932;932;906;889;866;843;843;824;824;807;767;767;767;767;767;767;767;767;748;722;722;722;722;722;699;699;698;672;672;656;656;656;656;656;656;656;656;654;654;654;654;654;654;654;654;634;634;634;634;634;634;634;634;634;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;633;592;592;592;592;592;592;592;592;592;572;572;572;572;572;572;572;572;572;572;572;572;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546;546
891;932;892;867;866;866;861;860;840;839;815;801;801;782;782;782;742;725;709;709;709;709;709;709;709;709;692;692;678;678;678;678;661;661;645;645;645;645;645;645;645;645;631;631;631;628;628;608;608;608;608;608;608;608;608;608;603;603;603;603;579;579;579;579;579;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;554;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551;551
892;872;857;856;817;817;817;817;796;779;779;763;760;760;760;746;746;746;706;706;706;703;701;675;675;675;675;675;675;675;675;675;649;649;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;646;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;632;612;612;612;612;612;612;612;612;612;612;593;593;593;593;593;592;592;592;592;592;592;592;592;592;592;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;591;571;571;571;571;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568;568
855;854;840;840;840;840;840;840;840;800;800;799;797;773;772;758;753;753;753;729;729;729;708;708;708;708;708;708;708;708;708;693;693;693;653;653;633;619;619;619;619;619;619;619;619;619;600;600;600;585;585;585;585;585;585;585;585;585;585;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;565;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560;560
900;876;876;876;876;851;849;835;815;813;774;774;773;734;734;729;714;691;691;691;670;655;655;655;655;638;638;623;623;621;621;621;621;618;618;618;618;618;618;618;618;599;599;599;597;597;597;597;597;597;597;597;597;597;597;597;597;597;594;594;594;594;594;594;594;594;591;591;591;591;591;591;591;591;591;570;570;570;570;570;570;570;570;570;570;570;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;569;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564;564
916;957;957;917;892;889;889;889;888;874;853;853;851;836;811;811;811;811;811;809;808;808;805;802;802;786;762;746;743;724;723;718;718;718;718;718;718;718;718;718;698;697;697;697;681;681;681;658;658;656;656;640;626;626;626;626;626;626;626;626;626;626;626;601;601;601;601;601;578;578;578;578;578;578;578;578;578;578;578;578;578;578;578;578;578;557;557;557;557;557;555;555;555;555;555;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;552;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;547;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533;533
892;853;853;853;813;813;813;796;772;772;771;769;746;746;720;717;717;717;715;713;711;711;696;696;696;676;675;675;674;674;674;674;674;674;674;672;658;658;658;658;658;658;658;653;653;653;630;630;630;630;630;610;610;610;610;610;610;610;596;596;596;596;596;593;593;593;593;593;593;593;593;593;593;593;593;593;593;593;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;579;540;540;540;540;540;540;540;540;540;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537;537
873;913;888;864;864;861;861;840;840;824;823;823;807;807;807;807;802;802;802;802;801;798;798;798;784;784;769;769;729;729;729;729;729;729;729;729;729;729;706;706;682;662;662;662;648;648;648;648;645;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;629;604;604;604;604;604;604;604;604;604;604;604;604;604;602;602;602;588;588;588;588;588;588;588;588;588;588;588;588;588;588;588;588;588;588;587;587;587;587;587;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571;571
864;844;842;842;837;837;820;819;819;799;799;776;776;776;753;753;753;737;711;687;687;687;687;687;687;667;667;667;667;667;667;662;662;662;662;662;662;662;662;662;646;646;646;646;646;646;646;646;646;632;632;632;632;632;632;630;610;610;610;607;607;604;604;604;604;604;604;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;601;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599;599
